asn1,asn2,asn1RIR,asn2RIR,rel
50115,203196,RIPE,RIPE,p2p
50115,203703,RIPE,RIPE,p2p
50115,203784,RIPE,RIPE,p2p
50115,203968,RIPE,RIPE,p2p
50115,204582,RIPE,RIPE,p2p
50115,204600,RIPE,RIPE,p2p
50115,204720,RIPE,RIPE,p2p
50115,205022,RIPE,RIPE,p2p
50115,205063,RIPE,RIPE,p2p
50115,205216,RIPE,RIPE,p2p
50115,206295,RIPE,RIPE,p2p
50115,206846,RIPE,RIPE,p2p
50115,207133,RIPE,RIPE,p2p
50115,207561,RIPE,RIPE,p2p
50115,207785,RIPE,RIPE,p2p
50115,208075,RIPE,RIPE,p2p
50115,208912,RIPE,RIPE,p2p
50115,209030,RIPE,RIPE,p2p
50115,209141,RIPE,RIPE,p2p
50115,209307,RIPE,RIPE,p2p
50115,209343,RIPE,RIPE,p2p
50115,209739,RIPE,RIPE,p2p
50115,211834,RIPE,RIPE,p2c
50115,266925,RIPE,LACNIC,p2p
50115,267613,RIPE,LACNIC,p2p
50129,61438,RIPE,RIPE,p2p
50130,50304,RIPE,RIPE,p2p
50131,38136,RIPE,APNIC,p2c
50131,57695,RIPE,RIPE,p2c
50131,62707,RIPE,ARIN,p2c
50131,399135,RIPE,ARIN,p2c
50138,44388,RIPE,RIPE,p2c
50154,199524,RIPE,RIPE,p2p
50157,50646,RIPE,RIPE,p2p
50157,51408,RIPE,RIPE,p2p
50157,51999,RIPE,RIPE,p2p
50157,56634,RIPE,RIPE,p2p
50157,59947,RIPE,RIPE,p2p
50157,60283,RIPE,RIPE,p2p
50157,60501,RIPE,RIPE,p2p
50157,61280,RIPE,RIPE,p2p
50157,62146,RIPE,RIPE,p2p
50157,137490,RIPE,APNIC,p2p
50157,197969,RIPE,RIPE,p2p
50157,201706,RIPE,RIPE,p2p
50157,202838,RIPE,RIPE,p2p
50157,206846,RIPE,RIPE,p2p
50157,207740,RIPE,RIPE,p2p
50157,211954,RIPE,RIPE,p2p
50157,266925,RIPE,LACNIC,p2p
50158,50304,RIPE,RIPE,p2p
50158,199524,RIPE,RIPE,p2p
50166,58067,RIPE,RIPE,p2p
50166,201119,RIPE,RIPE,p2p
50169,50304,RIPE,RIPE,p2p
50169,59890,RIPE,RIPE,p2p
50169,137409,RIPE,APNIC,p2p
50169,207740,RIPE,RIPE,p2p
50169,211954,RIPE,RIPE,p2p
50182,199524,RIPE,RIPE,p2p
50211,51253,RIPE,RIPE,p2c
50222,50304,RIPE,RIPE,p2p
50222,51185,RIPE,RIPE,p2p
50222,61568,RIPE,LACNIC,p2p
50226,59890,RIPE,RIPE,p2p
50236,50629,RIPE,RIPE,p2p
50236,51058,RIPE,RIPE,p2p
50236,51184,RIPE,RIPE,p2p
50236,51999,RIPE,RIPE,p2p
50236,56381,RIPE,RIPE,p2p
50236,56382,RIPE,RIPE,p2p
50236,56894,RIPE,RIPE,p2p
50236,57407,RIPE,RIPE,p2p
50236,57848,RIPE,RIPE,p2p
50236,57883,RIPE,RIPE,p2p
50236,58299,RIPE,RIPE,p2p
50236,59238,RIPE,APNIC,p2p
50236,59598,RIPE,RIPE,p2p
50236,59813,RIPE,RIPE,p2p
50236,60735,RIPE,RIPE,p2p
50236,61430,RIPE,RIPE,p2p
50236,61438,RIPE,RIPE,p2p
50236,62269,RIPE,RIPE,p2p
50236,64114,RIPE,LACNIC,p2p
50236,64475,RIPE,RIPE,p2p
50236,131675,RIPE,APNIC,p2p
50236,137490,RIPE,APNIC,p2p
50236,139742,RIPE,APNIC,p2p
50236,140244,RIPE,APNIC,p2p
50236,196624,RIPE,RIPE,p2p
50236,197071,RIPE,RIPE,p2p
50236,199163,RIPE,RIPE,p2p
50236,200275,RIPE,RIPE,p2p
50236,200462,RIPE,RIPE,p2p
50236,201213,RIPE,RIPE,p2p
50236,201222,RIPE,RIPE,p2p
50236,202265,RIPE,RIPE,p2p
50236,202418,RIPE,RIPE,p2p
50236,202479,RIPE,RIPE,p2p
50236,202562,RIPE,RIPE,p2p
50236,203123,RIPE,RIPE,p2p
50236,203440,RIPE,RIPE,p2p
50236,203478,RIPE,RIPE,p2p
50236,203729,RIPE,RIPE,p2p
50236,204310,RIPE,RIPE,p2p
50236,204994,RIPE,RIPE,p2p
50236,205112,RIPE,RIPE,p2p
50236,205388,RIPE,RIPE,p2p
50236,205614,RIPE,RIPE,p2p
50236,206423,RIPE,RIPE,p2p
50236,206477,RIPE,RIPE,p2p
50236,206479,RIPE,RIPE,p2p
50236,206813,RIPE,RIPE,p2p
50236,206924,RIPE,RIPE,p2p
50236,207036,RIPE,RIPE,p2p
50236,207439,RIPE,RIPE,p2p
50236,207622,RIPE,RIPE,p2p
50236,207671,RIPE,RIPE,p2p
50236,207803,RIPE,RIPE,p2p
50236,207910,RIPE,RIPE,p2p
50236,207921,RIPE,RIPE,p2p
50236,207960,RIPE,RIPE,p2p
50236,207968,RIPE,RIPE,p2p
50236,208183,RIPE,RIPE,p2p
50236,208210,RIPE,RIPE,p2p
50236,208236,RIPE,RIPE,p2p
50236,208563,RIPE,RIPE,p2p
50236,208702,RIPE,RIPE,p2p
50236,208753,RIPE,RIPE,p2p
50236,208814,RIPE,RIPE,p2p
50236,208907,RIPE,RIPE,p2p
50236,209185,RIPE,RIPE,p2p
50236,209650,RIPE,RIPE,p2p
50236,209859,RIPE,RIPE,p2p
50236,209864,RIPE,RIPE,p2p
50236,210072,RIPE,RIPE,p2p
50236,211776,RIPE,RIPE,p2p
50236,211930,RIPE,RIPE,p2p
50236,211954,RIPE,RIPE,p2p
50236,211972,RIPE,RIPE,p2p
50236,212349,RIPE,RIPE,p2p
50236,212415,RIPE,RIPE,p2p
50236,212508,RIPE,RIPE,p2p
50236,212546,RIPE,RIPE,p2p
50236,212635,RIPE,RIPE,p2p
50236,212799,RIPE,RIPE,p2p
50236,212864,RIPE,RIPE,p2p
50236,212895,RIPE,RIPE,p2p
50236,212934,RIPE,RIPE,p2p
50236,213021,RIPE,RIPE,p2p
50236,213124,RIPE,RIPE,p2p
50236,213279,RIPE,RIPE,p2p
50236,213392,RIPE,RIPE,p2p
50241,50646,RIPE,RIPE,p2p
50241,51408,RIPE,RIPE,p2p
50241,56634,RIPE,RIPE,p2p
50241,56690,RIPE,RIPE,p2c
50241,59947,RIPE,RIPE,p2p
50241,60283,RIPE,RIPE,p2p
50241,60501,RIPE,RIPE,p2p
50241,61280,RIPE,RIPE,p2p
50241,62146,RIPE,RIPE,p2p
50241,197969,RIPE,RIPE,p2p
50241,201706,RIPE,RIPE,p2p
50241,202838,RIPE,RIPE,p2p
50241,206846,RIPE,RIPE,p2p
50241,207740,RIPE,RIPE,p2p
50241,211954,RIPE,RIPE,p2p
50241,266925,RIPE,LACNIC,p2p
50245,50673,RIPE,RIPE,p2p
50245,51184,RIPE,RIPE,p2p
50245,51786,RIPE,RIPE,p2p
50245,51999,RIPE,RIPE,p2p
50245,54574,RIPE,ARIN,p2p
50245,58299,RIPE,RIPE,p2p
50245,63927,RIPE,APNIC,p2p
50245,63956,RIPE,APNIC,p2p
50245,137409,RIPE,APNIC,p2p
50245,137490,RIPE,APNIC,p2p
50245,207616,RIPE,RIPE,p2p
50245,207740,RIPE,RIPE,p2p
50245,211954,RIPE,RIPE,p2p
50245,262388,RIPE,LACNIC,p2p
50245,398465,RIPE,ARIN,p2p
50254,42577,RIPE,RIPE,p2c
50254,50304,RIPE,RIPE,p2p
50254,51185,RIPE,RIPE,p2p
50254,61568,RIPE,LACNIC,p2p
50258,50304,RIPE,RIPE,p2p
50258,50646,RIPE,RIPE,p2p
50258,51178,RIPE,RIPE,p2p
50258,51408,RIPE,RIPE,p2p
50258,56634,RIPE,RIPE,p2p
50258,59947,RIPE,RIPE,p2p
50258,60283,RIPE,RIPE,p2p
50258,60501,RIPE,RIPE,p2p
50258,61280,RIPE,RIPE,p2p
50258,62146,RIPE,RIPE,p2p
50258,197969,RIPE,RIPE,p2p
50258,201469,RIPE,RIPE,p2p
50258,201706,RIPE,RIPE,p2p
50258,202838,RIPE,RIPE,p2p
50258,204576,RIPE,RIPE,p2p
50258,206846,RIPE,RIPE,p2p
50258,266925,RIPE,LACNIC,p2p
50265,42529,RIPE,RIPE,p2c
50265,50646,RIPE,RIPE,p2p
50265,51408,RIPE,RIPE,p2p
50265,56634,RIPE,RIPE,p2p
50265,59947,RIPE,RIPE,p2p
50265,60283,RIPE,RIPE,p2p
50265,60501,RIPE,RIPE,p2p
50265,61280,RIPE,RIPE,p2p
50265,62146,RIPE,RIPE,p2p
50265,197969,RIPE,RIPE,p2p
50265,201469,RIPE,RIPE,p2p
50265,201706,RIPE,RIPE,p2p
50265,202838,RIPE,RIPE,p2p
50265,204576,RIPE,RIPE,p2p
50265,206846,RIPE,RIPE,p2p
50265,266925,RIPE,LACNIC,p2p
50266,51184,RIPE,RIPE,p2p
50266,51786,RIPE,RIPE,p2p
50266,51999,RIPE,RIPE,p2p
50266,58299,RIPE,RIPE,p2p
50266,63927,RIPE,APNIC,p2p
50266,137409,RIPE,APNIC,p2p
50266,137490,RIPE,APNIC,p2p
50266,207740,RIPE,RIPE,p2p
50266,211954,RIPE,RIPE,p2p
50266,328832,RIPE,AFRINIC,p2p
50287,211954,RIPE,RIPE,p2p
50287,328832,RIPE,AFRINIC,p2p
50287,398465,RIPE,ARIN,p2p
50292,137409,RIPE,APNIC,p2p
50295,51184,RIPE,RIPE,p2p
50295,51999,RIPE,RIPE,p2p
50295,63927,RIPE,APNIC,p2p
50295,137409,RIPE,APNIC,p2p
50295,207740,RIPE,RIPE,p2p
50295,211954,RIPE,RIPE,p2p
50299,199524,RIPE,RIPE,p2p
50300,50581,RIPE,RIPE,p2p
50300,50903,RIPE,RIPE,p2p
50300,51167,RIPE,RIPE,p2p
50300,51184,RIPE,RIPE,p2p
50300,51999,RIPE,RIPE,p2p
50300,56595,RIPE,RIPE,p2p
50300,60476,RIPE,RIPE,p2p
50300,61231,RIPE,RIPE,p2p
50300,61438,RIPE,RIPE,p2p
50300,136907,RIPE,APNIC,p2p
50300,137409,RIPE,APNIC,p2p
50300,137490,RIPE,APNIC,p2p
50300,199181,RIPE,RIPE,p2p
50300,199283,RIPE,RIPE,p2p
50300,202984,RIPE,RIPE,p2p
50300,203489,RIPE,RIPE,p2p
50300,207740,RIPE,RIPE,p2p
50300,211954,RIPE,RIPE,p2p
50300,212109,RIPE,RIPE,p2p
50300,213122,RIPE,RIPE,p2p
50300,328832,RIPE,AFRINIC,p2p
50300,398465,RIPE,ARIN,p2p
50304,28824,RIPE,RIPE,p2c
50304,50340,RIPE,RIPE,p2p
50304,50418,RIPE,RIPE,p2p
50304,50471,RIPE,RIPE,p2p
50304,50473,RIPE,RIPE,p2p
50304,50489,RIPE,RIPE,p2p
50304,50581,RIPE,RIPE,p2p
50304,50619,RIPE,RIPE,p2p
50304,50643,RIPE,RIPE,p2p
50304,50716,RIPE,RIPE,p2p
50304,50775,RIPE,RIPE,p2p
50304,50867,RIPE,RIPE,p2p
50304,50911,RIPE,RIPE,p2p
50304,50923,RIPE,RIPE,p2p
50304,50952,RIPE,RIPE,p2p
50304,51028,RIPE,RIPE,p2p
50304,51069,RIPE,RIPE,p2p
50304,51092,RIPE,RIPE,p2p
50304,51167,RIPE,RIPE,p2p
50304,51184,RIPE,RIPE,p2p
50304,51343,RIPE,RIPE,p2p
50304,51380,RIPE,RIPE,p2p
50304,51520,RIPE,RIPE,p2p
50304,51553,RIPE,RIPE,p2p
50304,51669,RIPE,RIPE,p2p
50304,51809,RIPE,RIPE,p2p
50304,51999,RIPE,RIPE,p2p
50304,52091,RIPE,RIPE,p2p
50304,52114,RIPE,RIPE,p2p
50304,52180,RIPE,RIPE,p2p
50304,52191,RIPE,RIPE,p2p
50304,52988,RIPE,LACNIC,p2p
50304,55219,RIPE,ARIN,p2p
50304,56400,RIPE,RIPE,p2p
50304,56407,RIPE,RIPE,p2p
50304,56528,RIPE,RIPE,p2p
50304,56534,RIPE,RIPE,p2p
50304,56592,RIPE,RIPE,p2p
50304,56634,RIPE,RIPE,p2p
50304,56679,RIPE,RIPE,p2p
50304,56694,RIPE,RIPE,p2p
50304,56701,RIPE,RIPE,p2p
50304,56864,RIPE,RIPE,p2p
50304,57073,RIPE,RIPE,p2p
50304,57091,RIPE,RIPE,p2p
50304,57354,RIPE,RIPE,p2p
50304,57363,RIPE,RIPE,p2p
50304,57393,RIPE,RIPE,p2p
50304,57456,RIPE,RIPE,p2p
50304,57578,RIPE,RIPE,p2p
50304,57583,RIPE,RIPE,p2p
50304,57629,RIPE,RIPE,p2p
50304,57724,RIPE,RIPE,p2p
50304,58067,RIPE,RIPE,p2p
50304,58158,RIPE,RIPE,p2p
50304,59440,RIPE,RIPE,p2p
50304,59504,RIPE,RIPE,p2p
50304,59589,RIPE,RIPE,p2p
50304,59796,RIPE,RIPE,p2p
50304,60072,RIPE,RIPE,p2p
50304,60075,RIPE,RIPE,p2p
50304,60159,RIPE,RIPE,p2p
50304,60165,RIPE,RIPE,p2p
50304,60265,RIPE,RIPE,p2p
50304,60280,RIPE,RIPE,p2p
50304,60283,RIPE,RIPE,p2p
50304,60299,RIPE,RIPE,p2p
50304,60388,RIPE,RIPE,p2p
50304,60470,RIPE,RIPE,p2p
50304,60580,RIPE,RIPE,p2p
50304,60691,RIPE,RIPE,p2p
50304,60731,RIPE,RIPE,p2p
50304,61400,RIPE,RIPE,p2p
50304,61438,RIPE,RIPE,p2p
50304,61591,RIPE,LACNIC,p2p
50304,62082,RIPE,RIPE,p2p
50304,62206,RIPE,RIPE,p2p
50304,62856,RIPE,ARIN,p2p
50304,63859,RIPE,APNIC,p2p
50304,132876,RIPE,APNIC,p2p
50304,137409,RIPE,APNIC,p2p
50304,137490,RIPE,APNIC,p2p
50304,137991,RIPE,APNIC,p2p
50304,196739,RIPE,RIPE,p2p
50304,196750,RIPE,RIPE,p2p
50304,196879,RIPE,RIPE,p2p
50304,196906,RIPE,RIPE,p2p
50304,196954,RIPE,RIPE,p2p
50304,197000,RIPE,RIPE,p2p
50304,197080,RIPE,RIPE,p2p
50304,197309,RIPE,RIPE,p2p
50304,197482,RIPE,RIPE,p2p
50304,197580,RIPE,RIPE,p2p
50304,197888,RIPE,RIPE,p2p
50304,198227,RIPE,RIPE,p2p
50304,198295,RIPE,RIPE,p2p
50304,198580,RIPE,RIPE,p2p
50304,198610,RIPE,RIPE,p2p
50304,198722,RIPE,RIPE,p2p
50304,199008,RIPE,RIPE,p2p
50304,199181,RIPE,RIPE,p2p
50304,199283,RIPE,RIPE,p2p
50304,199599,RIPE,RIPE,p2p
50304,199624,RIPE,RIPE,p2p
50304,199732,RIPE,RIPE,p2p
50304,199805,RIPE,RIPE,p2p
50304,199860,RIPE,RIPE,p2p
50304,199947,RIPE,RIPE,p2p
50304,200000,RIPE,RIPE,p2p
50304,200015,RIPE,RIPE,p2p
50304,200044,RIPE,RIPE,p2p
50304,200147,RIPE,RIPE,p2p
50304,200161,RIPE,RIPE,p2p
50304,200172,RIPE,RIPE,p2p
50304,200350,RIPE,RIPE,p2p
50304,200487,RIPE,RIPE,p2p
50304,200507,RIPE,RIPE,p2p
50304,200781,RIPE,RIPE,p2p
50304,200976,RIPE,RIPE,p2p
50304,201119,RIPE,RIPE,p2p
50304,201126,RIPE,RIPE,p2p
50304,201146,RIPE,RIPE,p2p
50304,201211,RIPE,RIPE,p2p
50304,201746,RIPE,RIPE,p2p
50304,201776,RIPE,RIPE,p2p
50304,202173,RIPE,RIPE,p2p
50304,202432,RIPE,RIPE,p2p
50304,202695,RIPE,RIPE,p2p
50304,202969,RIPE,RIPE,p2p
50304,202984,RIPE,RIPE,p2p
50304,203004,RIPE,RIPE,p2p
50304,203387,RIPE,RIPE,p2p
50304,203650,RIPE,RIPE,p2c
50304,203703,RIPE,RIPE,p2p
50304,203851,RIPE,RIPE,p2p
50304,204196,RIPE,RIPE,p2p
50304,204576,RIPE,RIPE,p2p
50304,204587,RIPE,RIPE,p2p
50304,204989,RIPE,RIPE,p2p
50304,205216,RIPE,RIPE,p2p
50304,205460,RIPE,RIPE,p2p
50304,205675,RIPE,RIPE,p2p
50304,205717,RIPE,RIPE,p2p
50304,205998,RIPE,RIPE,p2p
50304,206067,RIPE,RIPE,p2p
50304,207056,RIPE,RIPE,p2p
50304,207192,RIPE,RIPE,p2p
50304,207415,RIPE,RIPE,p2p
50304,207564,RIPE,RIPE,p2p
50304,207566,RIPE,RIPE,p2p
50304,207656,RIPE,RIPE,p2p
50304,207740,RIPE,RIPE,p2p
50304,207952,RIPE,RIPE,p2p
50304,208189,RIPE,RIPE,p2p
50304,208802,RIPE,RIPE,p2p
50304,208861,RIPE,RIPE,p2p
50304,208954,RIPE,RIPE,p2p
50304,209307,RIPE,RIPE,p2p
50304,209343,RIPE,RIPE,p2p
50304,209505,RIPE,RIPE,p2p
50304,209578,RIPE,RIPE,p2p
50304,209739,RIPE,RIPE,p2p
50304,209821,RIPE,RIPE,p2p
50304,209850,RIPE,RIPE,p2p
50304,210033,RIPE,RIPE,p2p
50304,210122,RIPE,RIPE,p2p
50304,211613,RIPE,RIPE,p2p
50304,211954,RIPE,RIPE,p2p
50304,212118,RIPE,RIPE,p2p
50304,212175,RIPE,RIPE,p2p
50304,212449,RIPE,RIPE,p2c
50304,212655,RIPE,RIPE,p2p
50304,213050,RIPE,RIPE,p2p
50304,213075,RIPE,RIPE,p2p
50304,213122,RIPE,RIPE,p2p
50304,213369,RIPE,RIPE,p2p
50304,262428,RIPE,LACNIC,p2p
50304,262760,RIPE,LACNIC,p2p
50304,262983,RIPE,LACNIC,p2p
50304,263431,RIPE,LACNIC,p2p
50304,263482,RIPE,LACNIC,p2p
50304,263541,RIPE,LACNIC,p2p
50304,263985,RIPE,LACNIC,p2p
50304,268207,RIPE,LACNIC,p2p
50304,271253,RIPE,LACNIC,p2p
50304,328303,RIPE,AFRINIC,p2p
50304,328457,RIPE,AFRINIC,p2p
50304,328832,RIPE,AFRINIC,p2p
50304,398465,RIPE,ARIN,p2p
50304,399498,RIPE,ARIN,p2p
50309,25596,RIPE,RIPE,p2c
50309,51184,RIPE,RIPE,p2p
50309,51999,RIPE,RIPE,p2p
50309,63927,RIPE,APNIC,p2p
50309,137409,RIPE,APNIC,p2p
50309,207740,RIPE,RIPE,p2p
50309,211954,RIPE,RIPE,p2p
50309,213241,RIPE,RIPE,p2c
50316,51184,RIPE,RIPE,p2p
50316,51999,RIPE,RIPE,p2p
50316,137409,RIPE,APNIC,p2p
50316,207740,RIPE,RIPE,p2p
50316,211954,RIPE,RIPE,p2p
50324,51999,RIPE,RIPE,p2p
50324,59890,RIPE,RIPE,p2p
50324,207740,RIPE,RIPE,p2p
50324,211954,RIPE,RIPE,p2p
50340,19039,RIPE,ARIN,p2c
50340,50646,RIPE,RIPE,p2p
50340,51408,RIPE,RIPE,p2p
50340,56634,RIPE,RIPE,p2p
50340,56655,RIPE,RIPE,p2p
50340,59947,RIPE,RIPE,p2p
50340,60283,RIPE,RIPE,p2p
50340,60501,RIPE,RIPE,p2p
50340,61280,RIPE,RIPE,p2p
50340,61895,RIPE,LACNIC,p2p
50340,62146,RIPE,RIPE,p2p
50340,197969,RIPE,RIPE,p2p
50340,201706,RIPE,RIPE,p2p
50340,202838,RIPE,RIPE,p2p
50340,206846,RIPE,RIPE,p2p
50340,207740,RIPE,RIPE,p2p
50340,211954,RIPE,RIPE,p2p
50340,263384,RIPE,LACNIC,p2p
50340,266925,RIPE,LACNIC,p2p
50343,51184,RIPE,RIPE,p2p
50343,51999,RIPE,RIPE,p2p
50343,63927,RIPE,APNIC,p2p
50343,137409,RIPE,APNIC,p2p
50343,207740,RIPE,RIPE,p2p
50343,211954,RIPE,RIPE,p2p
50347,211954,RIPE,RIPE,p2p
50352,51184,RIPE,RIPE,p2p
50352,51999,RIPE,RIPE,p2p
50352,63927,RIPE,APNIC,p2p
50352,137409,RIPE,APNIC,p2p
50352,199181,RIPE,RIPE,p2p
50352,201333,RIPE,RIPE,p2p
50352,207740,RIPE,RIPE,p2p
50352,211954,RIPE,RIPE,p2p
50360,212115,RIPE,RIPE,p2c
50360,212283,RIPE,RIPE,p2c
50360,212677,RIPE,RIPE,p2c
50362,39924,RIPE,RIPE,p2c
50369,44739,RIPE,RIPE,p2c
50377,6852,RIPE,RIPE,p2c
50378,199524,RIPE,RIPE,p2p
50384,50646,RIPE,RIPE,p2p
50384,51408,RIPE,RIPE,p2p
50384,56634,RIPE,RIPE,p2p
50384,59947,RIPE,RIPE,p2p
50384,60283,RIPE,RIPE,p2p
50384,60501,RIPE,RIPE,p2p
50384,61280,RIPE,RIPE,p2p
50384,62146,RIPE,RIPE,p2p
50384,197969,RIPE,RIPE,p2p
50384,201706,RIPE,RIPE,p2p
50384,202838,RIPE,RIPE,p2p
50384,206846,RIPE,RIPE,p2p
50384,266925,RIPE,LACNIC,p2p
50446,212207,RIPE,RIPE,p2c
50464,50646,RIPE,RIPE,p2p
50464,51408,RIPE,RIPE,p2p
50464,56634,RIPE,RIPE,p2p
50464,59947,RIPE,RIPE,p2p
50464,60283,RIPE,RIPE,p2p
50464,60501,RIPE,RIPE,p2p
50464,61280,RIPE,RIPE,p2p
50464,62146,RIPE,RIPE,p2p
50464,197969,RIPE,RIPE,p2p
50464,201706,RIPE,RIPE,p2p
50464,202838,RIPE,RIPE,p2p
50464,206846,RIPE,RIPE,p2p
50464,211954,RIPE,RIPE,p2p
50464,266925,RIPE,LACNIC,p2p
50467,198133,RIPE,RIPE,p2c
50468,398465,RIPE,ARIN,p2p
50469,50629,RIPE,RIPE,p2p
50469,51999,RIPE,RIPE,p2p
50469,56665,RIPE,RIPE,p2p
50469,57695,RIPE,RIPE,p2p
50469,58057,RIPE,RIPE,p2p
50469,58299,RIPE,RIPE,p2p
50469,59890,RIPE,RIPE,p2p
50469,62167,RIPE,RIPE,p2p
50469,64475,RIPE,RIPE,p2p
50469,137490,RIPE,APNIC,p2p
50469,198249,RIPE,RIPE,p2p
50469,198290,RIPE,RIPE,p2p
50469,198385,RIPE,RIPE,p2p
50469,199524,RIPE,RIPE,p2p
50469,200780,RIPE,RIPE,p2p
50469,205112,RIPE,RIPE,p2p
50469,206313,RIPE,RIPE,p2p
50469,206356,RIPE,RIPE,p2p
50469,206499,RIPE,RIPE,p2p
50469,207740,RIPE,RIPE,p2p
50469,209102,RIPE,RIPE,p2p
50469,211954,RIPE,RIPE,p2p
50469,213151,RIPE,RIPE,p2p
50471,51185,RIPE,RIPE,p2p
50471,61568,RIPE,LACNIC,p2p
50473,50646,RIPE,RIPE,p2p
50473,51408,RIPE,RIPE,p2p
50473,51596,RIPE,RIPE,p2c
50473,51999,RIPE,RIPE,p2p
50473,52320,RIPE,LACNIC,p2p
50473,56634,RIPE,RIPE,p2p
50473,59890,RIPE,RIPE,p2p
50473,59947,RIPE,RIPE,p2p
50473,60283,RIPE,RIPE,p2p
50473,60501,RIPE,RIPE,p2p
50473,61280,RIPE,RIPE,p2p
50473,62146,RIPE,RIPE,p2p
50473,137409,RIPE,APNIC,p2p
50473,137490,RIPE,APNIC,p2p
50473,197969,RIPE,RIPE,p2p
50473,201706,RIPE,RIPE,p2p
50473,202838,RIPE,RIPE,p2p
50473,206846,RIPE,RIPE,p2p
50473,207740,RIPE,RIPE,p2p
50473,211954,RIPE,RIPE,p2p
50473,266925,RIPE,LACNIC,p2p
50474,211954,RIPE,RIPE,p2p
50477,44507,RIPE,RIPE,p2c
50489,50877,RIPE,RIPE,p2p
50489,51185,RIPE,RIPE,p2p
50489,55329,RIPE,APNIC,p2p
50489,58511,RIPE,APNIC,p2p
50489,61955,RIPE,RIPE,p2p
50489,63927,RIPE,APNIC,p2p
50489,199524,RIPE,RIPE,p2p
50489,267613,RIPE,LACNIC,p2p
50489,328832,RIPE,AFRINIC,p2p
50489,398465,RIPE,ARIN,p2p
50507,59890,RIPE,RIPE,p2p
50509,50629,RIPE,RIPE,p2p
50509,51184,RIPE,RIPE,p2p
50509,51185,RIPE,RIPE,p2p
50509,51408,RIPE,RIPE,p2c
50509,52873,RIPE,LACNIC,p2p
50509,55329,RIPE,APNIC,p2p
50509,56665,RIPE,RIPE,p2p
50509,57695,RIPE,RIPE,p2p
50509,58057,RIPE,RIPE,p2p
50509,58299,RIPE,RIPE,p2p
50509,58511,RIPE,APNIC,p2p
50509,59605,RIPE,RIPE,p2p
50509,59890,RIPE,RIPE,p2p
50509,60501,RIPE,RIPE,p2p
50509,61568,RIPE,LACNIC,p2p
50509,61955,RIPE,RIPE,p2p
50509,62251,RIPE,RIPE,p2c
50509,62415,RIPE,RIPE,p2c
50509,63927,RIPE,APNIC,p2p
50509,64475,RIPE,RIPE,p2p
50509,198249,RIPE,RIPE,p2p
50509,198290,RIPE,RIPE,p2p
50509,198385,RIPE,RIPE,p2p
50509,203004,RIPE,RIPE,p2c
50509,205112,RIPE,RIPE,p2p
50509,206313,RIPE,RIPE,p2p
50509,206499,RIPE,RIPE,p2p
50509,206804,RIPE,RIPE,p2c
50509,207740,RIPE,RIPE,p2p
50509,209102,RIPE,RIPE,p2p
50509,211954,RIPE,RIPE,p2p
50509,267613,RIPE,LACNIC,p2p
50520,1921,RIPE,ARIN,p2c
50522,50629,RIPE,RIPE,p2p
50522,51184,RIPE,RIPE,p2p
50522,51786,RIPE,RIPE,p2p
50522,51999,RIPE,RIPE,p2p
50522,58299,RIPE,RIPE,p2p
50522,63927,RIPE,APNIC,p2p
50522,137409,RIPE,APNIC,p2p
50522,203125,RIPE,RIPE,p2p
50522,207616,RIPE,RIPE,p2p
50522,207740,RIPE,RIPE,p2p
50522,211954,RIPE,RIPE,p2p
50522,328832,RIPE,AFRINIC,p2p
50533,51999,RIPE,RIPE,p2p
50533,59890,RIPE,RIPE,p2p
50533,203836,RIPE,RIPE,p2c
50533,207740,RIPE,RIPE,p2p
50533,211954,RIPE,RIPE,p2p
50538,61568,RIPE,LACNIC,p2p
50538,201469,RIPE,RIPE,p2p
50538,204576,RIPE,RIPE,p2p
50538,211954,RIPE,RIPE,p2p
50554,137409,RIPE,APNIC,p2p
50554,203125,RIPE,RIPE,p2p
50581,25082,RIPE,RIPE,p2c
50581,35737,RIPE,RIPE,p2c
50581,49631,RIPE,RIPE,p2c
50581,49817,RIPE,RIPE,p2c
50581,50763,RIPE,RIPE,p2p
50581,51088,RIPE,RIPE,p2p
50581,51786,RIPE,RIPE,p2p
50581,58057,RIPE,RIPE,p2p
50581,59890,RIPE,RIPE,p2p
50581,137409,RIPE,APNIC,p2p
50581,137490,RIPE,APNIC,p2p
50581,197125,RIPE,RIPE,p2c
50581,198385,RIPE,RIPE,p2p
50581,199938,RIPE,RIPE,p2p
50581,207616,RIPE,RIPE,p2p
50581,207740,RIPE,RIPE,p2p
50581,209102,RIPE,RIPE,p2p
50581,211954,RIPE,RIPE,p2p
50597,207304,RIPE,RIPE,p2p
50598,58057,RIPE,RIPE,p2p
50598,59890,RIPE,RIPE,p2p
50601,58299,RIPE,RIPE,p2p
50601,137409,RIPE,APNIC,p2p
50601,203125,RIPE,RIPE,p2p
50606,20075,RIPE,ARIN,p2c
50606,211954,RIPE,RIPE,p2p
50607,36040,RIPE,ARIN,p2c
50607,41319,RIPE,RIPE,p2c
50607,44692,RIPE,RIPE,p2c
50607,49151,RIPE,RIPE,p2c
50607,56838,RIPE,RIPE,p2c
50607,60336,RIPE,RIPE,p2c
50607,60552,RIPE,RIPE,p2c
50607,197447,RIPE,RIPE,p2c
50607,197503,RIPE,RIPE,p2c
50607,198490,RIPE,RIPE,p2c
50607,198857,RIPE,RIPE,p2c
50607,199857,RIPE,RIPE,p2c
50607,202805,RIPE,RIPE,p2c
