asn1,asn2,asn1RIR,asn2RIR,rel
33362,53828,ARIN,ARIN,p2p
33362,58511,ARIN,APNIC,p2p
33363,19115,ARIN,ARIN,p2c
33363,26461,ARIN,ARIN,p2c
33363,36295,ARIN,ARIN,p2c
33363,40847,ARIN,ARIN,p2c
33363,63357,ARIN,ARIN,p2c
33363,394791,ARIN,ARIN,p2c
33363,395884,ARIN,ARIN,p2c
33363,396172,ARIN,ARIN,p2c
33383,21302,ARIN,RIPE,p2c
33383,21326,ARIN,RIPE,p2c
33387,396236,ARIN,ARIN,p2c
33392,262181,ARIN,LACNIC,p2c
33392,394485,ARIN,ARIN,p2c
33409,33439,ARIN,ARIN,p2c
33438,33763,ARIN,ARIN,p2p
33438,33891,ARIN,RIPE,p2p
33438,33920,ARIN,RIPE,p2p
33438,33941,ARIN,RIPE,p2p
33438,34066,ARIN,RIPE,p2p
33438,34177,ARIN,RIPE,p2p
33438,34245,ARIN,RIPE,p2p
33438,34270,ARIN,RIPE,p2p
33438,34309,ARIN,RIPE,p2p
33438,34407,ARIN,RIPE,p2p
33438,34442,ARIN,RIPE,p2p
33438,34555,ARIN,RIPE,p2p
33438,34655,ARIN,RIPE,p2p
33438,34695,ARIN,RIPE,p2p
33438,34746,ARIN,RIPE,p2p
33438,34768,ARIN,RIPE,p2p
33438,34781,ARIN,RIPE,p2p
33438,34790,ARIN,RIPE,p2p
33438,34934,ARIN,RIPE,p2p
33438,34967,ARIN,RIPE,p2p
33438,35028,ARIN,RIPE,p2p
33438,35180,ARIN,RIPE,p2p
33438,35228,ARIN,RIPE,p2p
33438,35266,ARIN,RIPE,p2p
33438,35297,ARIN,RIPE,p2p
33438,35399,ARIN,RIPE,p2p
33438,35432,ARIN,RIPE,p2p
33438,35551,ARIN,RIPE,p2p
33438,35574,ARIN,RIPE,p2p
33438,35799,ARIN,RIPE,p2p
33438,35826,ARIN,RIPE,p2p
33438,35834,ARIN,RIPE,p2p
33438,36131,ARIN,ARIN,p2p
33438,36236,ARIN,ARIN,p2p
33438,36902,ARIN,AFRINIC,p2p
33438,36944,ARIN,AFRINIC,p2p
33438,36994,ARIN,AFRINIC,p2p
33438,37009,ARIN,AFRINIC,p2p
33438,37054,ARIN,AFRINIC,p2p
33438,37122,ARIN,AFRINIC,p2p
33438,37179,ARIN,AFRINIC,p2p
33438,37239,ARIN,AFRINIC,p2p
33438,37273,ARIN,AFRINIC,p2p
33438,37282,ARIN,AFRINIC,p2p
33438,37349,ARIN,AFRINIC,p2p
33438,37353,ARIN,AFRINIC,p2p
33438,37363,ARIN,AFRINIC,p2p
33438,37468,ARIN,AFRINIC,p2p
33438,37497,ARIN,AFRINIC,p2p
33438,37564,ARIN,AFRINIC,p2p
33438,37613,ARIN,AFRINIC,p2p
33438,37662,ARIN,AFRINIC,p2p
33438,37680,ARIN,AFRINIC,p2p
33438,38040,ARIN,APNIC,p2p
33438,38082,ARIN,APNIC,p2p
33438,38182,ARIN,APNIC,p2p
33438,38719,ARIN,APNIC,p2p
33438,38808,ARIN,APNIC,p2p
33438,39063,ARIN,RIPE,p2p
33438,39120,ARIN,RIPE,p2p
33438,39122,ARIN,RIPE,p2p
33438,39179,ARIN,RIPE,p2p
33438,39202,ARIN,RIPE,p2p
33438,39356,ARIN,RIPE,p2p
33438,39386,ARIN,RIPE,p2p
33438,39522,ARIN,RIPE,p2p
33438,39537,ARIN,RIPE,p2p
33438,39651,ARIN,RIPE,p2p
33438,39905,ARIN,RIPE,p2p
33438,39915,ARIN,RIPE,p2p
33438,40627,ARIN,ARIN,p2p
33438,40676,ARIN,ARIN,p2p
33438,41000,ARIN,RIPE,p2p
33438,41230,ARIN,RIPE,p2p
33438,41354,ARIN,RIPE,p2p
33438,41552,ARIN,RIPE,p2p
33438,41678,ARIN,RIPE,p2p
33438,41690,ARIN,RIPE,p2p
33438,41695,ARIN,RIPE,p2p
33438,41811,ARIN,RIPE,p2p
33438,41847,ARIN,RIPE,p2p
33438,42004,ARIN,RIPE,p2p
33438,42010,ARIN,RIPE,p2p
33438,42040,ARIN,RIPE,p2p
33438,42044,ARIN,RIPE,p2p
33438,42228,ARIN,RIPE,p2p
33438,42344,ARIN,RIPE,p2p
33438,42353,ARIN,RIPE,p2p
33438,42473,ARIN,RIPE,p2p
33438,42543,ARIN,RIPE,p2p
33438,42689,ARIN,RIPE,p2p
33438,42831,ARIN,RIPE,p2p
33438,43013,ARIN,RIPE,p2p
33438,43323,ARIN,RIPE,p2p
33438,43350,ARIN,RIPE,p2p
33438,43404,ARIN,RIPE,p2p
33438,43545,ARIN,RIPE,p2p
33438,43996,ARIN,RIPE,p2p
33438,44020,ARIN,RIPE,p2p
33438,44050,ARIN,RIPE,p2p
33438,44356,ARIN,RIPE,p2p
33438,44503,ARIN,RIPE,p2p
33438,44611,ARIN,RIPE,p2p
33438,44646,ARIN,RIPE,p2p
33438,44684,ARIN,RIPE,p2p
33438,44735,ARIN,RIPE,p2p
33438,44981,ARIN,RIPE,p2p
33438,45352,ARIN,APNIC,p2p
33438,45474,ARIN,APNIC,p2p
33438,46562,ARIN,ARIN,p2c
33438,46786,ARIN,ARIN,p2p
33438,47254,ARIN,RIPE,p2p
33438,47264,ARIN,RIPE,p2p
33438,47447,ARIN,RIPE,p2p
33438,47474,ARIN,RIPE,p2p
33438,47480,ARIN,RIPE,p2p
33438,47541,ARIN,RIPE,p2p
33438,47622,ARIN,RIPE,p2p
33438,47631,ARIN,RIPE,p2p
33438,47704,ARIN,RIPE,p2p
33438,47762,ARIN,RIPE,p2p
33438,47869,ARIN,RIPE,p2p
33438,47998,ARIN,RIPE,p2p
33438,47999,ARIN,RIPE,p2p
33438,48101,ARIN,RIPE,p2p
33438,48519,ARIN,RIPE,p2p
33438,48526,ARIN,RIPE,p2p
33438,49289,ARIN,RIPE,p2p
33438,49344,ARIN,RIPE,p2p
33438,49375,ARIN,RIPE,p2p
33438,49415,ARIN,RIPE,p2p
33438,49505,ARIN,RIPE,p2p
33438,49544,ARIN,RIPE,p2p
33438,49572,ARIN,RIPE,p2p
33438,49605,ARIN,RIPE,p2p
33438,50056,ARIN,RIPE,p2p
33438,50245,ARIN,RIPE,p2p
33438,50300,ARIN,RIPE,p2p
33438,50304,ARIN,RIPE,p2p
33438,50311,ARIN,RIPE,p2p
33438,50316,ARIN,RIPE,p2p
33438,50468,ARIN,RIPE,p2p
33438,50763,ARIN,RIPE,p2p
33438,50823,ARIN,RIPE,p2p
33438,50957,ARIN,RIPE,p2p
33438,51028,ARIN,RIPE,p2p
33438,51043,ARIN,RIPE,p2p
33438,51055,ARIN,RIPE,p2p
33438,51185,ARIN,RIPE,p2p
33438,51297,ARIN,RIPE,p2p
33438,51409,ARIN,RIPE,p2p
33438,51468,ARIN,RIPE,p2p
33438,51561,ARIN,RIPE,p2p
33438,51603,ARIN,RIPE,p2p
33438,51823,ARIN,RIPE,p2p
33438,51918,ARIN,RIPE,p2p
33438,51945,ARIN,RIPE,p2p
33438,52075,ARIN,RIPE,p2p
33438,52320,ARIN,LACNIC,p2p
33438,54994,ARIN,ARIN,p2p
33438,55195,ARIN,ARIN,p2p
33438,55819,ARIN,APNIC,p2p
33438,56329,ARIN,RIPE,p2p
33438,56444,ARIN,RIPE,p2p
33438,56460,ARIN,RIPE,p2p
33438,56478,ARIN,RIPE,p2p
33438,56595,ARIN,RIPE,p2p
33438,56704,ARIN,RIPE,p2p
33438,56730,ARIN,RIPE,p2p
33438,56990,ARIN,RIPE,p2p
33438,57099,ARIN,RIPE,p2p
33438,57119,ARIN,RIPE,p2p
33438,57315,ARIN,RIPE,p2p
33438,57356,ARIN,RIPE,p2p
33438,57463,ARIN,RIPE,p2p
33438,57653,ARIN,RIPE,p2p
33438,58226,ARIN,RIPE,p2p
33438,58273,ARIN,RIPE,p2p
33438,59318,ARIN,APNIC,p2p
33438,59410,ARIN,RIPE,p2p
33438,59439,ARIN,RIPE,p2p
33438,59455,ARIN,RIPE,p2p
33438,59605,ARIN,RIPE,p2p
33438,59659,ARIN,RIPE,p2p
33438,59701,ARIN,RIPE,p2p
33438,59933,ARIN,RIPE,p2p
33438,60011,ARIN,RIPE,p2p
33438,60171,ARIN,RIPE,p2p
33438,60205,ARIN,RIPE,p2p
33438,60447,ARIN,RIPE,p2p
33438,60610,ARIN,RIPE,p2p
33438,60800,ARIN,RIPE,p2p
33438,60868,ARIN,RIPE,p2p
33438,61049,ARIN,RIPE,p2p
33438,61081,ARIN,RIPE,p2p
33438,61124,ARIN,RIPE,p2p
33438,61215,ARIN,RIPE,p2p
33438,61231,ARIN,RIPE,p2p
33438,61323,ARIN,RIPE,p2p
33438,61337,ARIN,RIPE,p2p
33438,61955,ARIN,RIPE,p2p
33438,62044,ARIN,RIPE,p2p
33438,62227,ARIN,RIPE,p2p
33438,62244,ARIN,RIPE,p2p
33438,62955,ARIN,ARIN,p2p
33438,63949,ARIN,APNIC,p2p
33438,64049,ARIN,APNIC,p2p
33438,132591,ARIN,APNIC,p2p
33438,132876,ARIN,APNIC,p2p
33438,133372,ARIN,APNIC,p2p
33438,134145,ARIN,APNIC,p2p
33438,136620,ARIN,APNIC,p2p
33438,196844,ARIN,RIPE,p2p
33438,197000,ARIN,RIPE,p2p
33438,197440,ARIN,RIPE,p2p
33438,197669,ARIN,RIPE,p2p
33438,197898,ARIN,RIPE,p2p
33438,197913,ARIN,RIPE,p2p
33438,197981,ARIN,RIPE,p2p
33438,198313,ARIN,RIPE,p2p
33438,198554,ARIN,RIPE,p2p
33438,198736,ARIN,RIPE,p2p
33438,198781,ARIN,RIPE,p2p
33438,199121,ARIN,RIPE,p2p
33438,199204,ARIN,RIPE,p2p
33438,199335,ARIN,RIPE,p2p
33438,199659,ARIN,RIPE,p2p
33438,199670,ARIN,RIPE,p2p
33438,199706,ARIN,RIPE,p2p
33438,200083,ARIN,RIPE,p2p
33438,200507,ARIN,RIPE,p2p
33438,200612,ARIN,RIPE,p2p
33438,200781,ARIN,RIPE,p2p
33438,201126,ARIN,RIPE,p2p
33438,201277,ARIN,RIPE,p2p
33438,201473,ARIN,RIPE,p2p
33438,202020,ARIN,RIPE,p2p
33438,202109,ARIN,RIPE,p2p
33438,203057,ARIN,RIPE,p2p
33438,203164,ARIN,RIPE,p2p
33438,203231,ARIN,RIPE,p2p
33438,203416,ARIN,RIPE,p2p
33438,203421,ARIN,RIPE,p2p
33438,203568,ARIN,RIPE,p2p
33438,203724,ARIN,RIPE,p2p
33438,203851,ARIN,RIPE,p2p
33438,204264,ARIN,RIPE,p2p
33438,205402,ARIN,RIPE,p2p
33438,206347,ARIN,RIPE,p2p
33438,206405,ARIN,RIPE,p2p
33438,206934,ARIN,RIPE,p2p
33438,206999,ARIN,RIPE,p2p
33438,207044,ARIN,RIPE,p2p
33438,327814,ARIN,AFRINIC,p2p
33445,34153,ARIN,RIPE,p2c
33480,3,ARIN,ARIN,p2c
33480,3908,ARIN,ARIN,p2c
33483,23188,ARIN,ARIN,p2c
33489,54135,ARIN,ARIN,p2c
33490,11746,ARIN,ARIN,p2c
33490,13335,ARIN,ARIN,p2c
33490,19147,ARIN,ARIN,p2c
33490,26689,ARIN,ARIN,p2c
33490,53978,ARIN,ARIN,p2c
33490,54067,ARIN,ARIN,p2c
33490,393887,ARIN,ARIN,p2c
33490,395141,ARIN,ARIN,p2c
33490,396456,ARIN,ARIN,p2c
33491,4319,ARIN,ARIN,p2c
33491,4917,ARIN,ARIN,p2c
33491,7968,ARIN,ARIN,p2c
33491,11763,ARIN,ARIN,p2c
33491,13631,ARIN,ARIN,p2c
33491,13744,ARIN,ARIN,p2c
33491,14214,ARIN,ARIN,p2c
33491,14355,ARIN,ARIN,p2c
33491,14386,ARIN,ARIN,p2c
33491,15139,ARIN,ARIN,p2c
33491,15303,ARIN,ARIN,p2c
33491,15644,ARIN,RIPE,p2c
33491,17087,ARIN,ARIN,p2c
33491,17466,ARIN,APNIC,p2c
33491,19409,ARIN,ARIN,p2c
33491,21871,ARIN,ARIN,p2c
33491,22663,ARIN,ARIN,p2c
33491,22770,ARIN,ARIN,p2c
33491,26245,ARIN,ARIN,p2c
33491,30521,ARIN,ARIN,p2c
33491,31790,ARIN,ARIN,p2c
33491,32552,ARIN,ARIN,p2c
33491,35943,ARIN,ARIN,p2c
33491,39993,ARIN,ARIN,p2c
33491,40801,ARIN,ARIN,p2c
33491,47092,ARIN,ARIN,p2c
33491,393832,ARIN,ARIN,p2c
33491,394944,ARIN,ARIN,p2c
33491,395269,ARIN,ARIN,p2c
33491,395451,ARIN,ARIN,p2c
33491,395505,ARIN,ARIN,p2c
33491,395556,ARIN,ARIN,p2c
33491,395691,ARIN,ARIN,p2c
33491,395834,ARIN,ARIN,p2c
33491,395835,ARIN,ARIN,p2c
33491,395858,ARIN,ARIN,p2c
33491,395892,ARIN,ARIN,p2c
33491,396021,ARIN,ARIN,p2c
33491,396036,ARIN,ARIN,p2c
33491,396210,ARIN,ARIN,p2c
33491,396240,ARIN,ARIN,p2c
33491,396247,ARIN,ARIN,p2c
33491,396307,ARIN,ARIN,p2c
33491,396387,ARIN,ARIN,p2c
33517,52320,ARIN,LACNIC,p2p
33517,53828,ARIN,ARIN,p2p
33517,62567,ARIN,ARIN,p2p
33517,393406,ARIN,ARIN,p2p
33544,21645,ARIN,ARIN,p2c
33544,22340,ARIN,ARIN,p2c
33544,40009,ARIN,ARIN,p2c
33544,55215,ARIN,ARIN,p2c
33544,63112,ARIN,ARIN,p2c
33576,55033,ARIN,ARIN,p2c
33576,394469,ARIN,ARIN,p2c
33588,393657,ARIN,ARIN,p2c
33588,395251,ARIN,ARIN,p2c
33588,395888,ARIN,ARIN,p2c
33597,29838,ARIN,ARIN,p2c
33597,38880,ARIN,APNIC,p2p
33597,40217,ARIN,ARIN,p2c
33597,45896,ARIN,APNIC,p2p
33597,46579,ARIN,ARIN,p2c
33597,51185,ARIN,RIPE,p2p
33597,62874,ARIN,ARIN,p2c
33597,396205,ARIN,ARIN,p2c
33616,43531,ARIN,RIPE,p2p
33616,52320,ARIN,LACNIC,p2p
33616,395662,ARIN,ARIN,p2c
33616,396287,ARIN,ARIN,p2c
33635,6,ARIN,ARIN,p2c
33650,13539,ARIN,ARIN,p2c
33650,26264,ARIN,ARIN,p2c
33650,33184,ARIN,ARIN,p2c
33650,54703,ARIN,ARIN,p2c
33650,63244,ARIN,ARIN,p2c
33650,395974,ARIN,ARIN,p2c
33651,5081,ARIN,ARIN,p2c
33651,7235,ARIN,ARIN,p2c
33651,11629,ARIN,ARIN,p2c
33651,11733,ARIN,ARIN,p2c
33651,14610,ARIN,ARIN,p2c
33651,18442,ARIN,ARIN,p2c
33651,18741,ARIN,ARIN,p2c
33651,18957,ARIN,ARIN,p2c
33651,19637,ARIN,ARIN,p2c
33651,19864,ARIN,ARIN,p2c
33651,22020,ARIN,ARIN,p2c
33651,22787,ARIN,ARIN,p2c
33651,23282,ARIN,ARIN,p2c
33651,25875,ARIN,ARIN,p2c
33651,25878,ARIN,ARIN,p2c
33651,25940,ARIN,ARIN,p2c
33651,32035,ARIN,ARIN,p2c
33651,32319,ARIN,ARIN,p2c
33651,33311,ARIN,ARIN,p2c
33651,33442,ARIN,ARIN,p2c
33651,36690,ARIN,ARIN,p2c
33651,40620,ARIN,ARIN,p2c
33651,41264,ARIN,RIPE,p2c
33651,47079,ARIN,ARIN,p2c
33651,54293,ARIN,ARIN,p2c
33651,54474,ARIN,ARIN,p2c
33651,63439,ARIN,ARIN,p2c
33651,393305,ARIN,ARIN,p2c
33651,393914,ARIN,ARIN,p2c
33651,394516,ARIN,ARIN,p2c
33651,394767,ARIN,ARIN,p2c
33651,395231,ARIN,ARIN,p2c
33651,395323,ARIN,ARIN,p2c
33651,395780,ARIN,ARIN,p2c
33651,395844,ARIN,ARIN,p2c
33651,395882,ARIN,ARIN,p2c
33651,395895,ARIN,ARIN,p2c
33651,395914,ARIN,ARIN,p2c
33651,395976,ARIN,ARIN,p2c
33651,396337,ARIN,ARIN,p2c
33651,396484,ARIN,ARIN,p2c
33651,396513,ARIN,ARIN,p2c
33652,10441,ARIN,ARIN,p2c
33652,11200,ARIN,ARIN,p2c
33652,13524,ARIN,ARIN,p2c
33652,31079,ARIN,RIPE,p2c
33652,32642,ARIN,ARIN,p2c
33652,41264,ARIN,RIPE,p2c
33652,395566,ARIN,ARIN,p2c
33652,395980,ARIN,ARIN,p2c
33652,396344,ARIN,ARIN,p2c
33652,396538,ARIN,ARIN,p2c
33654,12137,ARIN,ARIN,p2c
33657,4871,ARIN,ARIN,p2c
33657,11362,ARIN,ARIN,p2c
33657,12222,ARIN,ARIN,p2c
33657,14533,ARIN,ARIN,p2c
33657,22602,ARIN,ARIN,p2c
33657,33128,ARIN,ARIN,p2c
33657,198018,ARIN,RIPE,p2c
33657,394024,ARIN,ARIN,p2c
33657,395101,ARIN,ARIN,p2c
33657,395145,ARIN,ARIN,p2c
33657,396176,ARIN,ARIN,p2c
33657,396322,ARIN,ARIN,p2c
33659,1620,ARIN,ARIN,p2c
33659,2031,ARIN,ARIN,p2c
33659,6343,ARIN,ARIN,p2c
33659,11205,ARIN,ARIN,p2c
33659,11731,ARIN,ARIN,p2c
33659,15644,ARIN,RIPE,p2c
33659,17035,ARIN,ARIN,p2c
33659,17317,ARIN,ARIN,p2c
33659,20206,ARIN,ARIN,p2c
33659,22638,ARIN,ARIN,p2c
33659,26917,ARIN,ARIN,p2c
33659,29891,ARIN,ARIN,p2c
33659,30595,ARIN,ARIN,p2c
33659,32342,ARIN,ARIN,p2c
33659,32460,ARIN,ARIN,p2c
33659,33014,ARIN,ARIN,p2c
33659,33523,ARIN,ARIN,p2c
33659,46363,ARIN,ARIN,p2c
33659,46472,ARIN,ARIN,p2c
33659,46807,ARIN,ARIN,p2c
33659,53577,ARIN,ARIN,p2c
33659,62480,ARIN,ARIN,p2c
33659,62958,ARIN,ARIN,p2c
33659,395684,ARIN,ARIN,p2c
33660,13335,ARIN,ARIN,p2c
33660,13799,ARIN,ARIN,p2c
33660,25655,ARIN,ARIN,p2c
33660,26211,ARIN,ARIN,p2c
33660,27471,ARIN,ARIN,p2c
33660,27625,ARIN,ARIN,p2c
33660,32913,ARIN,ARIN,p2c
33660,33173,ARIN,ARIN,p2c
33660,35977,ARIN,ARIN,p2c
33660,36688,ARIN,ARIN,p2c
33660,41264,ARIN,RIPE,p2c
33660,46314,ARIN,ARIN,p2c
33660,63006,ARIN,ARIN,p2c
33660,393546,ARIN,ARIN,p2c
33660,394282,ARIN,ARIN,p2c
33660,395994,ARIN,ARIN,p2c
33660,396033,ARIN,ARIN,p2c
33660,396308,ARIN,ARIN,p2c
33661,17202,ARIN,ARIN,p2c
33661,63264,ARIN,ARIN,p2c
33661,63402,ARIN,ARIN,p2c
33661,393279,ARIN,ARIN,p2c
33661,395036,ARIN,ARIN,p2c
33662,19,ARIN,ARIN,p2c
33662,4057,ARIN,ARIN,p2c
33662,18649,ARIN,ARIN,p2c
33662,19833,ARIN,ARIN,p2c
33662,54119,ARIN,ARIN,p2c
33662,54155,ARIN,ARIN,p2c
33662,54321,ARIN,ARIN,p2c
33662,55291,ARIN,ARIN,p2c
33662,395868,ARIN,ARIN,p2c
33662,396272,ARIN,ARIN,p2c
33666,11913,ARIN,ARIN,p2c
33666,53931,ARIN,ARIN,p2c
33666,395488,ARIN,ARIN,p2c
33667,5081,ARIN,ARIN,p2c
33667,7235,ARIN,ARIN,p2c
33667,7412,ARIN,ARIN,p2c
33667,8146,ARIN,ARIN,p2c
33667,10309,ARIN,ARIN,p2c
33667,10451,ARIN,ARIN,p2c
33667,11093,ARIN,ARIN,p2c
33667,11328,ARIN,ARIN,p2c
33667,11629,ARIN,ARIN,p2c
33667,11733,ARIN,ARIN,p2c
33667,13385,ARIN,ARIN,p2c
33667,13843,ARIN,ARIN,p2c
33667,14062,ARIN,ARIN,p2c
33667,14421,ARIN,ARIN,p2c
33667,14610,ARIN,ARIN,p2c
33667,14675,ARIN,ARIN,p2c
33667,15228,ARIN,ARIN,p2c
33667,16914,ARIN,ARIN,p2c
33667,17117,ARIN,ARIN,p2c
33667,17214,ARIN,ARIN,p2c
33667,17330,ARIN,ARIN,p2c
33667,18957,ARIN,ARIN,p2c
33667,19637,ARIN,ARIN,p2c
33667,19864,ARIN,ARIN,p2c
33667,21717,ARIN,ARIN,p2c
33667,22020,ARIN,ARIN,p2c
33667,22202,ARIN,ARIN,p2c
33667,22787,ARIN,ARIN,p2c
33667,23282,ARIN,ARIN,p2c
33667,25875,ARIN,ARIN,p2c
33667,25940,ARIN,ARIN,p2c
33667,25972,ARIN,ARIN,p2c
33667,31847,ARIN,ARIN,p2c
33667,32035,ARIN,ARIN,p2c
33667,32304,ARIN,ARIN,p2c
33667,32319,ARIN,ARIN,p2c
33667,32504,ARIN,ARIN,p2c
33667,32537,ARIN,ARIN,p2c
33667,32688,ARIN,ARIN,p2c
33667,32928,ARIN,ARIN,p2c
33667,33161,ARIN,ARIN,p2c
33667,33311,ARIN,ARIN,p2c
33667,33382,ARIN,ARIN,p2c
33667,33442,ARIN,ARIN,p2c
33667,36204,ARIN,ARIN,p2c
33667,36690,ARIN,ARIN,p2c
33667,39991,ARIN,ARIN,p2c
33667,40385,ARIN,ARIN,p2c
33667,40620,ARIN,ARIN,p2c
33667,40639,ARIN,ARIN,p2c
33667,41264,ARIN,RIPE,p2c
33667,46186,ARIN,ARIN,p2c
33667,46798,ARIN,ARIN,p2c
33667,47079,ARIN,ARIN,p2c
33667,54210,ARIN,ARIN,p2c
33667,54269,ARIN,ARIN,p2c
33667,54293,ARIN,ARIN,p2c
33667,54469,ARIN,ARIN,p2c
33667,54474,ARIN,ARIN,p2c
33667,54912,ARIN,ARIN,p2c
33667,55006,ARIN,ARIN,p2c
33667,55278,ARIN,ARIN,p2c
33667,62517,ARIN,ARIN,p2c
33667,62702,ARIN,ARIN,p2c
33667,393518,ARIN,ARIN,p2c
33667,393553,ARIN,ARIN,p2c
33667,393946,ARIN,ARIN,p2c
33667,394121,ARIN,ARIN,p2c
33667,394240,ARIN,ARIN,p2c
33667,394484,ARIN,ARIN,p2c
33667,394516,ARIN,ARIN,p2c
33667,395210,ARIN,ARIN,p2c
33667,395231,ARIN,ARIN,p2c
33667,395323,ARIN,ARIN,p2c
33667,395536,ARIN,ARIN,p2c
33667,395780,ARIN,ARIN,p2c
33667,395844,ARIN,ARIN,p2c
33667,395914,ARIN,ARIN,p2c
33667,395976,ARIN,ARIN,p2c
33667,396262,ARIN,ARIN,p2c
33667,396484,ARIN,ARIN,p2c
33667,396513,ARIN,ARIN,p2c
33668,13335,ARIN,ARIN,p2c
33668,13683,ARIN,ARIN,p2c
33668,15099,ARIN,ARIN,p2c
33668,19131,ARIN,ARIN,p2c
33668,19197,ARIN,ARIN,p2c
33668,36525,ARIN,ARIN,p2c
33668,53352,ARIN,ARIN,p2c
33668,54119,ARIN,ARIN,p2c
33668,54785,ARIN,ARIN,p2c
33668,55093,ARIN,ARIN,p2c
33668,393474,ARIN,ARIN,p2c
33668,394004,ARIN,ARIN,p2c
33668,394502,ARIN,ARIN,p2c
33668,395594,ARIN,ARIN,p2c
33668,395779,ARIN,ARIN,p2c
33695,395841,ARIN,ARIN,p2c
33724,13886,ARIN,ARIN,p2c
33724,51185,ARIN,RIPE,p2p
33742,394796,ARIN,ARIN,p2c
33742,395124,ARIN,ARIN,p2c
33748,33891,ARIN,RIPE,p2p
33748,36351,ARIN,ARIN,p2p
33748,39326,ARIN,RIPE,p2p
33748,40191,ARIN,ARIN,p2p
33748,43531,ARIN,RIPE,p2p
33748,51185,ARIN,RIPE,p2p
33748,52320,ARIN,LACNIC,p2p
33748,62567,ARIN,ARIN,p2p
33748,393406,ARIN,ARIN,p2p
33748,394558,ARIN,ARIN,p2c
33748,394782,ARIN,ARIN,p2c
33762,37105,ARIN,AFRINIC,p2c
33762,37314,ARIN,AFRINIC,p2p
33762,37497,ARIN,AFRINIC,p2p
33763,34066,ARIN,RIPE,p2p
33763,34967,ARIN,RIPE,p2p
33763,35028,ARIN,RIPE,p2p
33763,35228,ARIN,RIPE,p2p
33763,35432,ARIN,RIPE,p2p
33763,35574,ARIN,RIPE,p2p
33763,37239,ARIN,AFRINIC,p2p
33763,37282,ARIN,AFRINIC,p2p
33763,37349,ARIN,AFRINIC,p2p
33763,37363,ARIN,AFRINIC,p2p
33763,37384,ARIN,AFRINIC,p2c
33763,37497,ARIN,AFRINIC,p2p
33763,37513,ARIN,AFRINIC,p2c
33763,37564,ARIN,AFRINIC,p2p
33763,37680,ARIN,AFRINIC,p2p
33763,38808,ARIN,APNIC,p2p
33763,39120,ARIN,RIPE,p2p
33763,40676,ARIN,ARIN,p2p
33763,41354,ARIN,RIPE,p2p
33763,43545,ARIN,RIPE,p2p
33763,44356,ARIN,RIPE,p2p
33763,44503,ARIN,RIPE,p2p
33763,47254,ARIN,RIPE,p2p
33763,47264,ARIN,RIPE,p2p
33763,47447,ARIN,RIPE,p2p
33763,47872,ARIN,RIPE,p2p
33763,50304,ARIN,RIPE,p2p
33763,50823,ARIN,RIPE,p2p
33763,51185,ARIN,RIPE,p2p
33763,51603,ARIN,RIPE,p2p
33763,51823,ARIN,RIPE,p2p
33763,54994,ARIN,ARIN,p2p
33763,55195,ARIN,ARIN,p2p
33763,56444,ARIN,RIPE,p2p
33763,57653,ARIN,RIPE,p2p
33763,59439,ARIN,RIPE,p2p
33763,59659,ARIN,RIPE,p2p
33763,60011,ARIN,RIPE,p2p
33763,60205,ARIN,RIPE,p2p
33763,60800,ARIN,RIPE,p2p
33763,61323,ARIN,RIPE,p2p
33763,62227,ARIN,RIPE,p2p
33763,62955,ARIN,ARIN,p2p
33763,64049,ARIN,APNIC,p2p
33763,133372,ARIN,APNIC,p2p
33763,136620,ARIN,APNIC,p2p
33763,196844,ARIN,RIPE,p2p
33763,197898,ARIN,RIPE,p2p
33763,200781,ARIN,RIPE,p2p
33763,201277,ARIN,RIPE,p2p
33763,201473,ARIN,RIPE,p2p
33763,203231,ARIN,RIPE,p2p
33763,203568,ARIN,RIPE,p2p
33763,203724,ARIN,RIPE,p2p
33763,205402,ARIN,RIPE,p2p
33763,206347,ARIN,RIPE,p2p
33763,206405,ARIN,RIPE,p2p
33763,206934,ARIN,RIPE,p2p
33763,206999,ARIN,RIPE,p2p
33763,207044,ARIN,RIPE,p2p
33763,327814,ARIN,AFRINIC,p2p
33764,7020,ARIN,ARIN,p2p
33764,36868,ARIN,AFRINIC,p2p
33764,36937,ARIN,AFRINIC,p2p
33764,37150,ARIN,AFRINIC,p2p
33764,37157,ARIN,AFRINIC,p2p
33764,37159,ARIN,AFRINIC,p2p
33764,37315,ARIN,AFRINIC,p2p
33764,37387,ARIN,AFRINIC,p2p
33764,37399,ARIN,AFRINIC,p2p
33764,37422,ARIN,AFRINIC,p2p
33764,37439,ARIN,AFRINIC,p2p
33764,37525,ARIN,AFRINIC,p2p
33764,37549,ARIN,AFRINIC,p2p
33764,37640,ARIN,AFRINIC,p2p
33764,327979,ARIN,AFRINIC,p2p
33765,37419,ARIN,AFRINIC,p2c
33765,328139,ARIN,AFRINIC,p2c
33771,37137,ARIN,AFRINIC,p2p
33772,327728,ARIN,AFRINIC,p2c
33796,37497,RIPE,AFRINIC,p2p
33796,42708,RIPE,RIPE,p2p
33808,37497,RIPE,AFRINIC,p2p
33808,51185,RIPE,RIPE,p2p
33817,47872,RIPE,RIPE,p2p
33823,35234,RIPE,RIPE,p2c
33835,34224,RIPE,RIPE,p2p
33835,34781,RIPE,RIPE,p2p
33835,49605,RIPE,RIPE,p2p
33838,35063,RIPE,RIPE,p2p
33838,35179,RIPE,RIPE,p2p
